start,end,actor,recipient,bodypart_actor,bodypart_recipient,label,intensity_of_body_contact,valence_actor,valence_recipient,intention,audio_information
4296.08,4296.24,WOMAN,WOMAN,HAND,FACE,BRUSH PAST,0,POSITIVE,NEGATIVE,0,
4297.24,4298.36,WOMAN,DAN,FACE,HEAD,,0,STRONG_POSITIVE,POSITIVE,1,
4298.36,4299.76,WOMAN,FORREST,HAND,BACK SHOULDER,NUDGE,0,POSITIVE,POSITIVE,1,
4353.88,4356.40,,FORREST,HAND ARM,NAPE SHOULDER,ARM_AROUND_SHOULDER,0,POSITIVE,POSITIVE,1,
4354.60,4356.12,,FORREST,FACE,FACE,,0,STRONG_POSITIVE,POSITIVE,1,NARRATION
4504.24,4507.16,MRS_GUMP,FORREST,HAND,SHOULDER,HOLD,0,POSITIVE,POSITIVE,1,AUDITORY
4506.60,4506.92,MRS_GUMP,FORREST,FACE,FACE,,0,POSITIVE,POSITIVE,1,AUDITORY
4506.92,4508.72,FORREST,MRS_GUMP,HAND,SHOULDER,TAP,0,POSITIVE,POSITIVE,1,
4507.20,4507.48,MRS_GUMP,FORREST,HAND,SHOULDER,HOLD,0,POSITIVE,POSITIVE,1,AUDITORY
4509.00,4511.00,MRS_GUMP,FORREST,HAND,HAND,PULL_SOMEBODY,0,POSITIVE,POSITIVE,1,
4688.96,4698.40,CROWD,CROWD,HEAD FACE NAPE NECK SHOULDER CHEST ARM HAND ABDOMEN BACK HIP BUTTOCKS LAP LEG FOOT,HEAD FACE NAPE NECK SHOULDER CHEST ARM HAND ABDOMEN BACK HIP BUTTOCKS LAP LEG FOOT,DANCE,1,POSITIVE,POSITIVE,1,
4696.40,4696.96,MEN,WOMAN,HAND,HAND,HOLD_HANDS,0,POSITIVE,POSITIVE,1,
4724.08,4725.80,MEN,JENNY,HAND,BACK,BRUSH PAST,0,POSITIVE,NEGATIVE,1,NARRATION
4900.04,4901.64,FORREST,DAN,HAND,HAND,SHAKE_HANDS,1,STRONG_POSITIVE,POSITIVE,1,AUDITORY
5006.52,5007.48,DAN,FORREST,ARM,SHOULDER,NUDGE,0,POSITIVE,POSITIVE,0,
5012.80,5013.72,DAN,FORREST,ARM,SHOULDER,NUDGE,0,POSITIVE,POSITIVE,0,
5278.32,5278.76,OLDMAN,OLDWOMAN,HAND,HAND,SHAKE_HANDS,0,STRONG_POSITIVE,POSITIVE,1,
5278.72,5278.96,OLDWOMAN,,HAND,HAND,HOLD_HANDS,0,POSITIVE,POSITIVE,1,
5278.72,5278.96,,OLDWOMAN,HAND,HAND,HOLD_HANDS,0,POSITIVE,POSITIVE,1,
5283.52,5290.36,,BOY,HAND,SHOULDER,NESTLE,0,POSITIVE,POSITIVE,1,
5418.88,5429.80,JENNY,FORREST,HAND ARM SHOULDER CHEST NECK FACE HEAD,NECK NAPE CHEST BACK ARM SHOULDER,ARM_AROUND_SHOULDER,1,STRONG_POSITIVE,POSITIVE,1,NARRATION
5424.08,5429.80,FORREST,JENNY,NECK NAPE CHEST BACK ARM SHOULDER,NECK NAPE CHEST BACK ARM SHOULDER,ARM_AROUND_SHOULDER,0,POSITIVE,STRONG_POSITIVE,1,NARRATION
5426.28,5429.48,FORREST,JENNY,HAND,BACK,TAP,0,POSITIVE,POSITIVE,1,
5483.24,5485.76,JENNY,FORREST,HAND,SHOULDER,BRUSH PAST,0,POSITIVE,POSITIVE,1,
5488.60,5491.88,FORREST,JENNY,HAND BACK,HAND HIP,DANCE,1,POSITIVE,POSITIVE,1,
5488.60,5491.88,JENNY,FORREST,HAND HIP,HAND BACK,DANCE,1,POSITIVE,POSITIVE,1,
5495.96,5500.36,JENNY,FORREST,HAND,HAND,DANCE,1,STRONG_POSITIVE,STRONG_POSITIVE,1,NARRATION
5506.08,5507.92,JENNY,FORREST,HAND,HAND,DANCE,1,STRONG_POSITIVE,STRONG_POSITIVE,1,
5507.96,5508.72,JENNY,FORREST,SHOULDER HIP,SHOULDER HIP,NESTLE,0,POSITIVE,POSITIVE,1,
5507.96,5508.72,FORREST,JENNY,SHOULDER HIP,SHOULDER HIP,NESTLE,0,POSITIVE,POSITIVE,1,
5509.56,5515.68,JENNY,FORREST,HAND ARM SHOULDER CHEST FACE HEAD,HIP BACK ARM,NESTLE,1,POSITIVE,POSITIVE,1,NARRATION
5540.92,5541.16,JENNY,FORREST,HAND,SHOULDER,BRUSH PAST,0,POSITIVE,POSITIVE,1,
5541.24,5541.68,JENNY,FORREST,FACE,HEAD,,0,POSITIVE,POSITIVE,1,AUDITORY NARRATION
5542.56,5542.80,JENNY,FORREST,HAND,SHOULDER BACK,BRUSH PAST,0,POSITIVE,POSITIVE,1,
5628.20,5662.52,JENNY,FORREST,LEG HIP ABDOMEN CHEST ARM HAND,LEG HIP ABDOMEN CHEST ARM HAND,LAY_ON_SOMEBODY,0,STRONG_POSITIVE,POSITIVE,1,NARRATION
5629.92,5638.56,JENNY,FORREST,HAND ARM,NECK NAPE SHOULDER,ARM_AROUND_SHOULDER,0,POSITIVE,POSITIVE,1,
5632.64,5633.40,JENNY,FORREST,FACE,FACE,,0,POSITIVE,POSITIVE,1,AUDITORY NARRATION
5634.52,5635.64,JENNY,FORREST,HAND,CHEST ABDOMEN,BRUSH PAST,0,POSITIVE,POSITIVE,1,NARRATION
5636.80,5649.64,FORREST,JENNY,FACE,FACE,,1,STRONG_POSITIVE,STRONG_POSITIVE,1,AUDITORY NARRATION
5643.40,5651.36,FORREST,JENNY,HAND ARM,BACK NAPE SHOULDER,ARM_AROUND_SHOULDER,1,STRONG_POSITIVE,STRONG_POSITIVE,1,NARRATION
5655.84,5662.52,FORREST,JENNY,HAND,BACK,ARM_AROUND_SHOULDER,1,STRONG_POSITIVE,STRONG_POSITIVE,1,
5656.20,5662.60,JENNY,FORREST,HEAD FACE NAPE NECK SHOULDER CHEST ARM HAND ABDOMEN BACK HIP BUTTOCKS LAP LEG,HEAD FACE NAPE NECK SHOULDER CHEST ARM HAND ABDOMEN BACK HIP BUTTOCKS LAP LEG,CUDDLE,1,STRONG_POSITIVE,STRONG_POSITIVE,1,NARRATION
5925.56,5938.60,MEN,FORREST,ARM HAND,ARM HAND,BRUSH PAST,0,POSITIVE,NEGATIVE,0,
6027.84,6027.96,MEN,FORREST,HAND,ARM,BRUSH PAST,0,POSITIVE,POSITIVE,0,
6028.12,6028.60,MEN,FORREST,HAND,ARM,BRUSH PAST,0,POSITIVE,POSITIVE,0,
6138.88,6139.04,MEN,MEN,SHOULDER ARM,SHOULDER ARM,JOSTLE,0,NEGATIVE,NEGATIVE,0,
6141.00,6153.56,MEN,MEN,HAND ARM SHOULDER ABDOMEN CHEST BACK LEG HEAD,HAND ARM SHOULDER ABDOMEN CHEST BACK LEG HEAD,WRESTLE,1,STRONG_NEGATIVE,STRONG_NEGATIVE,1,NARRATION
6189.40,6189.88,FORREST,OLDWOMAN,HAND,HAND,BRUSH PAST,0,POSITIVE,POSITIVE,0,
6204.12,6206.08,JENNY,FORREST,HAND ARM SHOULDER ABDOMEN CHEST NECK FACE HEAD,ABDOMEN CHEST SHOULDER ARM NAPE NECK FACE HEAD,ARM_AROUND_SHOULDER,1,STRONG_POSITIVE,STRONG_POSITIVE,1,NARRATION
6205.04,6205.40,FORREST,JENNY,HAND,BACK,TAP,0,POSITIVE,POSITIVE,1,AUDITORY
6207.08,6207.40,JENNY,FORREST,HAND,CHEST,BRUSH PAST,0,POSITIVE,POSITIVE,1,
6278.32,6280.16,WOMAN,BOY,HAND,HAND,HOLD_HANDS,1,POSITIVE,POSITIVE,1,
6278.32,6280.16,BOY,WOMAN,HAND,HAND,HOLD_HANDS,0,POSITIVE,POSITIVE,1,
6280.00,6281.36,WOMAN,BOY,HAND,ARM,LEAD,1,POSITIVE,POSITIVE,1,
6280.92,6282.52,JENNY,BOY,HAND ARM,CHEST ARM BACK BUTTOCKS,CHANGE_POSITION,0,STRONG_POSITIVE,POSITIVE,1,NARRATION
6282.52,6284.52,JENNY,BOY,HAND ARM ABDOMEN CHEST,HAND ARM ABDOMEN CHEST HIP BUTTOCKS LEG,CARRY,0,STRONG_POSITIVE,POSITIVE,1,
6282.24,6282.64,BOY,JENNY,ARM HAND,NAPE SHOULDER,ARM_AROUND_SHOULDER,0,POSITIVE,POSITIVE,0,
6283.60,6284.44,BOY,JENNY,ARM HAND,NAPE SHOULDER,ARM_AROUND_SHOULDER,0,POSITIVE,POSITIVE,0,
6287.88,6298.84,JENNY,BOY,HAND ARM ABDOMEN CHEST,HAND ARM ABDOMEN CHEST HIP BUTTOCKS LEG,CARRY,0,POSITIVE,POSITIVE,1,
6287.88,6290.96,BOY,JENNY,ARM HAND,NAPE SHOULDER,ARM_AROUND_SHOULDER,0,POSITIVE,POSITIVE,0,
6292.76,6293.00,JENNY,BOY,HAND,ARM HIP,BRUSH PAST,0,POSITIVE,POSITIVE,1,
6293.24,6294.44,JENNY,BOY,HAND,ARM,HOLD,0,POSITIVE,POSITIVE,1,
6294.00,6298.84,BOY,JENNY,ARM HAND,NAPE SHOULDER,ARM_AROUND_SHOULDER,0,POSITIVE,POSITIVE,0,
6294.64,6298.84,JENNY,BOY,HAND,CHEST,TAP,0,POSITIVE,POSITIVE,1,
6302.00,6303.16,BOY,JENNY,ARM HAND,NAPE SHOULDER,ARM_AROUND_SHOULDER,0,POSITIVE,POSITIVE,0,
6302.00,6303.48,JENNY,BOY,HAND ARM ABDOMEN CHEST,HAND ARM ABDOMEN CHEST HIP BUTTOCKS LEG,CARRY,0,POSITIVE,POSITIVE,1,
6304.68,6304.76,JENNY,BOY,HAND,SHOULDER,BRUSH PAST,0,POSITIVE,POSITIVE,1,
6344.84,6345.40,JENNY,FORREST,HAND,CHEST,BRUSH PAST,0,POSITIVE,NEGATIVE,1,
6346.08,6348.44,JENNY,FORREST,HAND,HAND,HOLD_HANDS,1,POSITIVE,NEGATIVE,1,NARRATION
6479.64,6480.56,WOMAN,FORREST,HAND,BACK,TAP,0,POSITIVE,NEGATIVE,1,
6502.80,6510.56,JENNY,FORREST,HAND,CHEST,FIX_CLOTHING,0,POSITIVE,POSITIVE,1,NARRATION
6517.92,6518.20,JENNY,FORREST,HAND,CHEST,BRUSH PAST,0,POSITIVE,POSITIVE,1,
6575.00,6575.40,JENNY,DAN,FACE,FACE,,0,POSITIVE,POSITIVE,1,AUDITORY NARRATION
6574.88,6575.60,JENNY,DAN,HAND,HEAD,BRUSH PAST,0,POSITIVE,POSITIVE,1,
6586.56,6588.36,JENNY,BOY,HAND,ARM,PULL_SOMEBODY,0,POSITIVE,NEGATIVE,1,
6590.04,6599.28,FORREST,JENNY,HAND,HAND,HOLD_HANDS,0,POSITIVE,POSITIVE,1,
6590.04,6599.28,JENNY,FORREST,HAND,HAND,HOLD_HANDS,0,POSITIVE,POSITIVE,1,
6602.16,6607.48,FORREST,JENNY,HAND,HAND,HOLD_HANDS,0,POSITIVE,POSITIVE,1,NARRATION
6602.16,6607.48,JENNY,FORREST,HAND,HAND,HOLD_HANDS,0,POSITIVE,POSITIVE,1,NARRATION
6606.60,6613.52,FORREST,BOY,HAND,HAND,HOLD_HANDS,0,POSITIVE,POSITIVE,1,NARRATION
6610.88,6612.56,FORREST,JENNY,HAND,HAND,BRUSH PAST,0,POSITIVE,POSITIVE,1,
6724.60,6727.24,JENNY,FORREST,HAND,HAND,HOLD_HANDS,0,POSITIVE,POSITIVE,1,NARRATION
6783.00,6783.56,FORREST,BOY,FACE,HEAD,,0,POSITIVE,POSITIVE,1,AUDITORY
6954.48,6965.56,FORREST,BOY,ARM SHOULDER HIP LEG,ARM SHOULDER HEAD HIP LEG,NESTLE,0,POSITIVE,POSITIVE,0,
6968.24,6968.44,FORREST,BOY,ARM,SHOULDER ARM HEAD,BRUSH PAST,0,POSITIVE,POSITIVE,0,
6968.60,6973.96,FORREST,BOY,ARM HIP LEG,SHOULDER ARM HIP LEG,BRUSH PAST,0,POSITIVE,POSITIVE,0,
6974.60,6974.72,FORREST,BOY,HAND,BACK,BRUSH PAST,0,POSITIVE,POSITIVE,1,
