start,end,actor,recipient,bodypart_actor,bodypart_recipient,label,intensity_of_body_contact,valence_actor,valence_recipient,intention,audio_information
3493.00,3493.00,WOMAN,MEN,HAND,BACK,BRUSH PAST,0,NEGATIVE,NEGATIVE,1,
3494.00,3495.00,MEN,MEN,HAND ARM CHEST,BACK CHEST ARM SHOULDER,HOLD,1,NEGATIVE,NEGATIVE,1,
3497.00,3500.00,CROWD,CROWD,HAND ARM HEAD,HAND ARM HEAD,NESTLE,0,POSITIVE,POSITIVE,1,
3507.00,3509.00,CROWD,CROWD,HAND ARM HEAD,HAND ARM HEAD,NESTLE,0,POSITIVE,POSITIVE,1,
3524.00,3525.00,MEN,FORREST,HAND ARM HEAD CHEST,SHOULDER BACK ARM HEAD,ARM_AROUND_SHOULDER,0,POSITIVE,POSITIVE,1,NARRATION
3525.00,3534.00,MEN,FORREST,HAND ARM CHEST,SHOULDER BACK ARM,ARM_AROUND_SHOULDER,0,POSITIVE,POSITIVE,1,
3534.00,3534.00,MEN,FORREST,HAND ARM,SHOULDER BACK,ARM_AROUND_SHOULDER,0,POSITIVE,POSITIVE,1,
3535.00,3536.00,MEN,FORREST,HAND ARM,SHOULDER BACK,ARM_AROUND_SHOULDER,0,POSITIVE,POSITIVE,1,
3551.00,3551.00,FORREST,CROWD,ARM SHOULDER,ARM SHOULDER ABDOMEN CHEST,NUDGE,0,POSITIVE,POSITIVE,0,
3554.00,3556.00,FORREST,CROWD,HAND ARM SHOULDER,HAND ARM SHOULDER ABDOMEN CHEST,NUDGE,0,POSITIVE,POSITIVE,0,
3558.00,3559.00,FORREST,CROWD,HAND ARM SHOULDER,HAND ARM SHOULDER ABDOMEN CHEST,NUDGE,0,POSITIVE,POSITIVE,0,
3559.00,3560.00,FORREST,CROWD,HAND ARM SHOULDER,HAND ARM SHOULDER ABDOMEN CHEST,NUDGE,0,POSITIVE,POSITIVE,0,
3566.00,3567.00,FORREST,JENNY,ARM HAND CHEST ABDOMEN SHOULDER,ARM CHEST ABDOMEN BACK SHOULDER,HUG,1,STRONG_POSITIVE,STRONG_POSITIVE,1,NARRATION
3566.00,3567.00,JENNY,FORREST,ARM HAND CHEST ABDOMEN SHOULDER,ARM CHEST ABDOMEN ABDOMEN BACK,HUG,1,STRONG_POSITIVE,STRONG_POSITIVE,1,
3567.00,3578.00,FORREST,JENNY,ARM HAND CHEST ABDOMEN SHOULDER,ARM CHEST ABDOMEN BACK SHOULDER,HUG,1,STRONG_POSITIVE,STRONG_POSITIVE,1,
3567.00,3578.00,JENNY,FORREST,ARM HAND CHEST ABDOMEN SHOULDER,ARM CHEST ABDOMEN ABDOMEN BACK,HUG,1,STRONG_POSITIVE,STRONG_POSITIVE,1,
3578.00,3586.00,JENNY,FORREST,ARM HAND,ARM,HOOK_ARM,0,POSITIVE,POSITIVE,1,
3578.00,3586.00,FORREST,JENNY,ARM,ARM HAND,HOOK_ARM,0,POSITIVE,POSITIVE,1,
3594.00,3596.00,MEN,FORREST,ARM,,SCAN,0,NEGATIVE,NEGATIVE,1,
3595.00,3596.00,JENNY,MEN,HAND,CHEST,PUSH_AWAY,0,NEGATIVE,NEGATIVE,1,
3596.00,3596.00,MEN,JENNY,HAND,HAND,PUSH_AWAY,0,NEGATIVE,NEGATIVE,1,
3598.00,3599.00,MEN,JENNY,CHEST,SHOULDER,NUDGE,0,NEGATIVE,NEGATIVE,1,
3608.00,3608.00,MEN,MEN,HAND,ARM,HOLD,0,POSITIVE,POSITIVE,1,
3608.00,3608.00,MEN,MEN,CHEST,SHOULDER ARM,NUDGE,0,POSITIVE,POSITIVE,1,
3617.00,3622.00,JENNY,MEN,ARM HAND,ARM SHOULDER CHEST,NESTLE,0,POSITIVE,POSITIVE,1,
3623.00,3623.00,MEN,MEN,ARM,ARM SHOULDER,PUSH_AWAY,0,POSITIVE,POSITIVE,1,
3644.00,3644.00,MEN,JENNY,HAND,HEAD,SMACK,1,STRONG_NEGATIVE,STRONG_NEGATIVE,1,NARRATION AUDITORY
3653.00,3655.00,FORREST,MEN,ARM HAND CHEST SHOULDER HIP LEG,ARM SHOULDER CHEST HAND HIP LEG,TACKLE,1,STRONG_NEGATIVE,STRONG_NEGATIVE,1,NARRATION AUDITORY
3656.00,3657.00,FORREST,MEN,ARM HAND CHEST LEG HIP,ARM SHOULDER CHEST HAND LEG HIP,TACKLE,1,STRONG_NEGATIVE,STRONG_NEGATIVE,1,AUDITORY
3658.00,3665.00,FORREST,MEN,HAND,CHEST HEAD,HIT,1,STRONG_NEGATIVE,STRONG_NEGATIVE,1,AUDITORY NARRATION
3663.00,3665.00,JENNY,FORREST,HAND,BACK SHOULDER,PULL_SOMEBODY,1,STRONG_NEGATIVE,STRONG_NEGATIVE,1,NARRATION
3666.00,3666.00,JENNY,MEN,HAND,ARM ABDOMEN,HOLD,0,POSITIVE,STRONG_NEGATIVE,1,
3665.00,3666.00,MEN,JENNY,ARM,HAND,PUSH_AWAY,1,STRONG_NEGATIVE,STRONG_NEGATIVE,1,
3723.00,3725.00,JENNY,FORREST,HAND,SHOULDER,SCAN,0,POSITIVE,POSITIVE,1,NARRATION
3746.00,3752.00,JENNY,FORREST,HAND ARM,ARM,HOOK_ARM,0,POSITIVE,POSITIVE,1,NARRATION
3757.00,3758.00,JENNY,MEN,HEAD,HAND,BRUSH PAST,0,POSITIVE,POSITIVE,1,
3774.00,3776.00,WOMAN,JENNY,ARM,ARM,BRUSH PAST,0,POSITIVE,POSITIVE,0,
3844.00,3845.00,FORREST,JENNY,HAND,HAND,BRUSH PAST,0,POSITIVE,POSITIVE,1,NARRATION
3869.00,3871.00,JENNY,FORREST,ARM HEAD CHEST HAND SHOULDER,BACK NAPE CHEST ARM HEAD,HUG,0,POSITIVE,POSITIVE,1,NARRATION
3870.00,3871.00,FORREST,JENNY,HAND,BACK,TAP,0,POSITIVE,POSITIVE,1,
3871.00,3873.00,JENNY,FORREST,HAND ARM SHOULDER,BACK SHOULDER NAPE,HUG,0,POSITIVE,POSITIVE,1,
3890.00,3892.00,MEN,WOMAN,HAND ARM,BACK SHOULDER,ARM_AROUND_SHOULDER,0,POSITIVE,POSITIVE,1,
4112.00,4117.00,MEN,MEN,ARM SHOULDER LEG,ARM SHOULDER LEG,NESTLE,0,POSITIVE,POSITIVE,1,
4123.00,4131.00,CROWD,CROWD,ARM SHOULDER LEG,ARM SHOULDER LEG,NESTLE,0,POSITIVE,POSITIVE,1,
4253.00,4255.00,DAN,FORREST,HAND,BACK,BRUSH PAST,0,POSITIVE,POSITIVE,1,
4270.00,4272.00,,CROWD,ARM SHOULDER BACK CHEST,ARM SHOULDER BACK CHEST,NUDGE,0,POSITIVE,POSITIVE,1,
4284.00,4284.00,WOMAN,DAN,HAND,HEAD,BRUSH PAST,0,POSITIVE,POSITIVE,1,
4295.00,4296.00,WOMAN,FORREST,ARM,SHOULDER,NUDGE,0,POSITIVE,POSITIVE,1,
4298.00,4299.00,WOMAN,FORREST,HAND,BACK,BRUSH PAST,0,POSITIVE,POSITIVE,1,
4314.00,4346.00,CROWD,CROWD,CHEST BACK ARM HAND SHOULDER,CHEST BACK ARM HAND SHOULDER,NESTLE,0,POSITIVE,POSITIVE,1,
4354.00,4356.00,,FORREST,HEAD,HEAD,,0,POSITIVE,POSITIVE,1,NARRATION
4353.00,4356.00,,FORREST,HAND ARM CHEST,NAPE BACK HEAD,HUG,0,POSITIVE,POSITIVE,1,
4358.00,4358.00,WOMAN,FORREST,ARM,SHOULDER,NUDGE,0,POSITIVE,POSITIVE,1,
4458.00,4458.00,MEN,FORREST,HAND,HAND CHEST,BRUSH PAST,0,POSITIVE,POSITIVE,1,
4504.00,4507.00,MRS_GUMP,FORREST,HAND,SHOULDER,HOLD,0,POSITIVE,POSITIVE,1,
4506.00,4506.00,MRS_GUMP,FORREST,HEAD,HEAD,,0,POSITIVE,POSITIVE,1,AUDITORY
4506.00,4507.00,FORREST,MRS_GUMP,HAND ARM,SHOULDER ARM,HOLD,0,POSITIVE,POSITIVE,1,
4507.00,4507.00,FORREST,MRS_GUMP,HAND ARM,HAND ARM,HOLD,0,POSITIVE,POSITIVE,1,
4509.00,4510.00,MRS_GUMP,FORREST,HAND,HAND,PULL_SOMEBODY,0,POSITIVE,POSITIVE,1,
4558.00,4559.00,CROWD,CROWD,ARM SHOULDER CHEST HEAD,ARM SHOULDER BACK,NESTLE,0,POSITIVE,POSITIVE,1,
4562.00,4563.00,CROWD,CROWD,ARM SHOULDER CHEST HEAD,ARM SHOULDER BACK,NESTLE,0,POSITIVE,POSITIVE,1,
4696.00,4696.00,MEN,WOMAN,HAND,HAND,HOLD_HANDS,0,POSITIVE,POSITIVE,1,
4689.00,4696.00,CROWD,CROWD,ARM SHOULDER CHEST BACK HAND,ARM SHOULDER CHEST BACK HAND,NESTLE,0,POSITIVE,POSITIVE,1,
4700.00,4700.00,MEN,JENNY,HAND,HAND,BRUSH PAST,0,POSITIVE,POSITIVE,1,
4700.00,4700.00,JENNY,MEN,HAND,HAND,BRUSH PAST,0,POSITIVE,POSITIVE,1,
4725.00,4725.00,MEN,JENNY,HAND,,BRUSH PAST,0,POSITIVE,NEGATIVE,1,NARRATION
4900.00,4900.00,DAN,FORREST,HAND,HAND,SHAKE_HANDS,0,POSITIVE,POSITIVE,1,
4900.00,4901.00,DAN,FORREST,HAND,HAND,SHAKE_HANDS,0,POSITIVE,POSITIVE,1,
4900.00,4900.00,FORREST,DAN,HAND,HAND,SHAKE_HANDS,0,POSITIVE,POSITIVE,1,
4900.00,4901.00,FORREST,DAN,HAND,HAND,SHAKE_HANDS,0,POSITIVE,POSITIVE,1,
4973.00,4981.00,CROWD,CROWD,ARM SHOULDER,ARM SHOULDER,NESTLE,0,POSITIVE,POSITIVE,1,
4986.00,5007.00,DAN,FORREST,ARM,SHOULDER,NUDGE,0,POSITIVE,POSITIVE,0,
5012.00,5014.00,DAN,FORREST,ARM,SHOULDER ARM,NUDGE,0,POSITIVE,POSITIVE,0,
5257.00,5263.00,CROWD,CROWD,ARM SHOULDER,ARM SHOULDER,NESTLE,0,POSITIVE,POSITIVE,1,
5274.00,5278.00,CROWD,CROWD,ARM SHOULDER,ARM SHOULDER,NESTLE,0,POSITIVE,POSITIVE,1,
5278.00,5278.00,MEN,WOMAN,HAND,HAND,SHAKE_HANDS,0,POSITIVE,POSITIVE,1,
5278.00,5278.00,WOMAN,,HAND,HAND,HOLD_HANDS,0,POSITIVE,POSITIVE,1,
5282.00,5288.00,,WOMAN,CHEST,ARM,BRUSH PAST,0,POSITIVE,POSITIVE,1,
5283.00,5290.00,,BOY,HAND,SHOULDER,HOLD,0,POSITIVE,POSITIVE,1,
5286.00,5290.00,,BOY,HAND,SHOULDER,HOLD,0,POSITIVE,POSITIVE,1,
5281.00,5290.00,BOY,BOY,ARM,ARM,NESTLE,0,POSITIVE,POSITIVE,1,
5418.00,5422.00,JENNY,FORREST,ARM SHOULDER CHEST,HEAD NAPE CHEST,HUG,1,STRONG_POSITIVE,STRONG_POSITIVE,1,
5422.00,5429.00,FORREST,JENNY,ARM SHOULDER CHEST HEAD,CHEST SHOULDER HEAD,HUG,1,STRONG_POSITIVE,STRONG_POSITIVE,1,
5470.00,5473.00,JENNY,FORREST,ARM,ARM,NESTLE,0,POSITIVE,POSITIVE,1,
5470.00,5473.00,FORREST,JENNY,ARM,ARM,NESTLE,0,POSITIVE,POSITIVE,1,NARRATION
5482.00,5483.00,JENNY,FORREST,ARM,CHEST SHOULDER,BRUSH PAST,0,POSITIVE,POSITIVE,1,
5483.00,5486.00,JENNY,FORREST,HAND,SHOULDER ARM,BRUSH PAST,0,POSITIVE,POSITIVE,1,
5488.00,5494.00,JENNY,FORREST,HAND BACK HIP ARM,HAND BACK HIP ARM,PAT,0,POSITIVE,POSITIVE,1,
5488.00,5494.00,FORREST,JENNY,HAND BACK HIP ARM,HAND BACK HIP ARM,PAT,0,POSITIVE,POSITIVE,1,
5496.00,5500.00,JENNY,FORREST,HAND BACK HIP ARM,HAND BACK HIP ARM,PAT,0,POSITIVE,POSITIVE,1,NARRATION
5496.00,5500.00,FORREST,JENNY,HAND BACK HIP ARM,HAND BACK HIP ARM,PAT,0,POSITIVE,POSITIVE,1,NARRATION
5506.00,5507.00,JENNY,FORREST,HAND BACK HIP ARM,HAND BACK HIP ARM,PAT,0,POSITIVE,POSITIVE,1,
5506.00,5507.00,FORREST,JENNY,HAND BACK HIP ARM,HAND BACK HIP ARM,PAT,0,POSITIVE,POSITIVE,1,
5507.00,5509.00,JENNY,FORREST,BUTTOCKS ARM SHOULDER,BUTTOCKS ARM SHOULDER,NESTLE,0,POSITIVE,POSITIVE,1,
5507.00,5509.00,FORREST,JENNY,BUTTOCKS ARM SHOULDER,BUTTOCKS ARM SHOULDER,NESTLE,0,POSITIVE,POSITIVE,1,
5507.00,5515.00,JENNY,FORREST,ARM SHOULDER HAND CHEST HEAD,ARM SHOULDER BACK,CUDDLE,0,POSITIVE,POSITIVE,1,NARRATION
5480.00,5482.00,JENNY,FORREST,HAND,SHOULDER ARM,BRUSH PAST,0,POSITIVE,POSITIVE,1,
5628.00,5629.00,JENNY,FORREST,ARM CHEST ABDOMEN LEG,ARM CHEST ABDOMEN LEG,LAY_ON_SOMEBODY,0,POSITIVE,POSITIVE,1,NARRATION
5629.00,5649.00,JENNY,FORREST,ARM CHEST ABDOMEN,ARM CHEST ABDOMEN NAPE,LAY_ON_SOMEBODY,0,POSITIVE,POSITIVE,1,
5632.00,5633.00,JENNY,FORREST,HEAD,HEAD,,1,STRONG_POSITIVE,STRONG_POSITIVE,1,NARRATION AUDITORY
5637.00,5649.00,JENNY,FORREST,HEAD,HEAD,,1,STRONG_POSITIVE,STRONG_POSITIVE,1,AUDITORY
5637.00,5649.00,FORREST,JENNY,HEAD,HEAD,,1,STRONG_POSITIVE,STRONG_POSITIVE,1,NARRATION AUDITORY
5640.00,5644.00,FORREST,JENNY,HAND ARM CHEST,ARM NAPE,HUG,1,STRONG_POSITIVE,STRONG_POSITIVE,1,NARRATION
5649.00,5662.00,JENNY,FORREST,ARM CHEST ABDOMEN HIP,ARM CHEST ABDOMEN HIP,LAY_ON_SOMEBODY,0,STRONG_POSITIVE,STRONG_POSITIVE,1,
5655.00,5662.00,FORREST,JENNY,HAND ARM CHEST,ARM BACK NAPE,HUG,1,STRONG_POSITIVE,STRONG_POSITIVE,1,NARRATION
5922.00,5938.00,MEN,JENNY,ARM,HAND ARM,BRUSH PAST,0,POSITIVE,NEGATIVE,0,
6189.00,6189.00,FORREST,WOMAN,HAND,HAND,BRUSH PAST,0,POSITIVE,POSITIVE,0,
6204.00,6205.00,JENNY,FORREST,HAND ARM CHEST SHOULDER HEAD,CHEST HEAD NAPE BACK,HUG,0,POSITIVE,POSITIVE,1,
6205.00,6206.00,JENNY,FORREST,HAND ARM CHEST SHOULDER HEAD,CHEST HEAD NAPE BACK,HUG,0,POSITIVE,POSITIVE,1,
6205.00,6206.00,FORREST,JENNY,HAND ARM CHEST SHOULDER HEAD,CHEST HEAD NAPE BACK,HUG,0,POSITIVE,POSITIVE,1,
6279.00,6280.00,WOMAN,BOY,HAND,HAND ARM,PULL_SOMEBODY,0,POSITIVE,POSITIVE,1,
6281.00,6283.00,JENNY,BOY,HAND ARM CHEST SHOULDER BACK ABDOMEN HIP,CHEST ARM SHOULDER BACK ABDOMEN HIP,CHANGE_POSITION,0,POSITIVE,POSITIVE,1,NARRATION
6282.00,6284.00,JENNY,BOY,HAND ARM CHEST SHOULDER BACK ABDOMEN HIP,CHEST ARM SHOULDER BACK ABDOMEN HIP BUTTOCKS,CARRY,0,POSITIVE,POSITIVE,1,
6282.00,6284.00,BOY,JENNY,ARM HAND,NAPE SHOULDER,ARM_AROUND_SHOULDER,0,POSITIVE,POSITIVE,1,
6284.00,6288.00,JENNY,BOY,HAND ARM CHEST SHOULDER BACK ABDOMEN HIP,CHEST ARM SHOULDER BACK ABDOMEN HIP BUTTOCKS,CARRY,0,POSITIVE,POSITIVE,1,
6288.00,6298.00,BOY,JENNY,ARM HAND,NAPE SHOULDER,ARM_AROUND_SHOULDER,0,POSITIVE,POSITIVE,1,
6294.00,6298.00,JENNY,BOY,HAND,CHEST,HOLD,0,POSITIVE,POSITIVE,1,
6303.00,6302.00,JENNY,,HAND ARM CHEST SHOULDER BACK ABDOMEN HIP,CHEST ARM SHOULDER BACK ABDOMEN HIP BUTTOCKS,CARRY,0,POSITIVE,POSITIVE,1,
6302.00,6303.00,JENNY,BOY,HAND,CHEST,HOLD,0,POSITIVE,POSITIVE,1,
6304.00,6304.00,JENNY,BOY,HAND,SHOULDER,BRUSH PAST,0,POSITIVE,POSITIVE,1,
6345.00,6345.00,JENNY,FORREST,HAND,CHEST,BRUSH PAST,0,POSITIVE,POSITIVE,1,
6346.00,6348.00,JENNY,FORREST,HAND,HAND,HOLD_HANDS,0,POSITIVE,POSITIVE,1,NARRATION
6479.00,6480.00,WOMAN,FORREST,HAND,BACK,BRUSH PAST,0,POSITIVE,POSITIVE,1,
6503.00,6510.00,JENNY,FORREST,HAND,CHEST ABDOMEN,FIX_CLOTHING,0,POSITIVE,POSITIVE,1,NARRATION
6518.00,6518.00,JENNY,FORREST,HAND,CHEST,BRUSH PAST,0,POSITIVE,POSITIVE,1,
6558.00,6560.00,DAN,WOMAN,ARM HAND,BACK,ARM_AROUND_SHOULDER,0,POSITIVE,POSITIVE,1,
6574.00,6575.00,JENNY,DAN,HEAD HAND,HEAD,,0,POSITIVE,POSITIVE,1,NARRATION AUDITORY
6586.00,6589.00,JENNY,BOY,HAND,ARM,PULL_SOMEBODY,0,POSITIVE,POSITIVE,1,
6589.00,6589.00,JENNY,FORREST,HAND,HAND,HOLD_HANDS,0,POSITIVE,POSITIVE,1,
6589.00,6589.00,FORREST,JENNY,HAND,HAND,HOLD_HANDS,0,POSITIVE,POSITIVE,1,
6602.00,6607.00,JENNY,FORREST,HAND,HAND,HOLD_HANDS,0,POSITIVE,POSITIVE,1,
6602.00,6607.00,FORREST,JENNY,HAND,HAND,HOLD_HANDS,0,POSITIVE,POSITIVE,1,
6607.00,6630.00,FORREST,BOY,HAND,HAND,HOLD_HANDS,0,POSITIVE,POSITIVE,1,NARRATION
6612.00,6612.00,FORREST,JENNY,HAND,HAND,BRUSH PAST,0,POSITIVE,POSITIVE,1,NARRATION
6644.00,6644.00,JENNY,FORREST,HAND,LEG,BRUSH PAST,0,POSITIVE,POSITIVE,1,
6725.00,6727.00,JENNY,FORREST,HAND,HAND,HOLD_HANDS,0,POSITIVE,POSITIVE,1,NARRATION
6778.00,6786.00,FORREST,BOY,ARM,ARM,NESTLE,0,POSITIVE,POSITIVE,1,NARRATION
6778.00,6786.00,BOY,FORREST,ARM,ARM,NESTLE,0,POSITIVE,POSITIVE,1,NARRATION
6783.00,6783.00,FORREST,BOY,HEAD,HEAD,,0,POSITIVE,POSITIVE,1,AUDITORY
6945.00,6952.00,FORREST,BOY,ARM,ARM HAND,NESTLE,0,POSITIVE,POSITIVE,1,
6945.00,6952.00,BOY,FORREST,ARM HAND,ARM,NESTLE,0,POSITIVE,POSITIVE,1,
6953.00,6961.00,BOY,FORREST,ARM HAND,ARM LEG,NESTLE,0,POSITIVE,POSITIVE,1,
6953.00,6961.00,FORREST,BOY,ARM LEG,ARM HAND,NESTLE,0,POSITIVE,POSITIVE,1,
6961.00,6965.00,BOY,FORREST,ARM HAND,ARM LEG,NESTLE,0,POSITIVE,POSITIVE,1,
6961.00,6965.00,FORREST,BOY,LEG HAND,ARM HAND,NESTLE,0,POSITIVE,POSITIVE,1,
6968.00,6972.00,BOY,FORREST,ARM HAND,ARM LEG SHOULDER,NESTLE,0,POSITIVE,POSITIVE,1,
6968.00,6972.00,FORREST,BOY,ARM LEG SHOULDER,ARM HAND,NESTLE,0,POSITIVE,POSITIVE,1,
6973.00,6974.00,FORREST,BOY,HAND,SHOULDER,BRUSH PAST,0,POSITIVE,POSITIVE,1,
