start,end,actor,recipient,bodypart_actor,bodypart_recipient,label,intensity_of_body_contact,valence_actor,valence_recipient,intention,audio_information
6278.00,6278.00,WOMAN,BOY,HAND,HAND,HOLD_HANDS,0,POSITIVE,POSITIVE,1,
6278.00,6278.00,BOY,WOMAN,HAND,HAND,HOLD_HANDS,0,POSITIVE,POSITIVE,1,
6279.00,6280.00,WOMAN,BOY,HAND,HAND,HOLD_HANDS,0,POSITIVE,POSITIVE,1,
6279.00,6280.00,BOY,WOMAN,HAND,HAND,HOLD_HANDS,0,POSITIVE,POSITIVE,1,
6280.00,6284.00,JENNY,BOY,,,CARRY,1,STRONG_POSITIVE,STRONG_POSITIVE,1,
6287.00,6298.00,JENNY,BOY,,,CARRY,1,STRONG_POSITIVE,STRONG_POSITIVE,1,
6302.00,6303.00,JENNY,BOY,,,CARRY,1,STRONG_POSITIVE,STRONG_POSITIVE,1,
6344.00,6345.00,JENNY,FORREST,HAND,CHEST,PAT,0,POSITIVE,POSITIVE,1,
6346.00,6348.00,JENNY,FORREST,HAND,HAND,HOLD_HANDS,0,POSITIVE,POSITIVE,1,
6479.00,6480.00,OLDWOMAN,FORREST,HAND,BACK,TAP,0,POSITIVE,POSITIVE,1,
6502.00,6510.00,JENNY,FORREST,HAND,CHEST,FIX_CLOTHING,0,POSITIVE,POSITIVE,1,
6517.00,6519.00,JENNY,FORREST,HAND,,FIX_CLOTHING,0,POSITIVE,POSITIVE,1,
6557.00,6560.00,DAN,WOMAN,ARM,BACK,ARM_AROUND_SHOULDER,0,STRONG_POSITIVE,STRONG_POSITIVE,1,
6565.00,6567.00,DAN,WOMAN,ARM,BACK,ARM_AROUND_SHOULDER,0,STRONG_POSITIVE,STRONG_POSITIVE,1,
6574.00,6575.00,JENNY,DAN,HAND,HEAD,PAT,0,POSITIVE,POSITIVE,1,
6575.00,6575.00,JENNY,DAN,FACE,FACE,,0,POSITIVE,POSITIVE,1,
6586.00,6588.00,JENNY,BOY,HAND,ARM,,0,POSITIVE,POSITIVE,1,
6590.00,6599.00,JENNY,FORREST,HAND,HAND,HOLD_HANDS,0,STRONG_POSITIVE,STRONG_POSITIVE,1,
6590.00,6599.00,FORREST,JENNY,HAND,HAND,HOLD_HANDS,0,STRONG_POSITIVE,STRONG_POSITIVE,1,
6602.00,6607.00,JENNY,FORREST,HAND,HAND,HOLD_HANDS,0,STRONG_POSITIVE,STRONG_POSITIVE,1,
6602.00,6607.00,FORREST,JENNY,HAND,HAND,HOLD_HANDS,0,STRONG_POSITIVE,STRONG_POSITIVE,1,
6606.00,6613.00,FORREST,BOY,HAND,HAND,HOLD_HANDS,0,STRONG_POSITIVE,STRONG_POSITIVE,1,
6724.00,6727.00,JENNY,FORREST,HAND,HAND,HOLD_HANDS,0,POSITIVE,POSITIVE,1,
6782.00,6783.00,FORREST,BOY,FACE,HEAD,,0,STRONG_POSITIVE,STRONG_POSITIVE,1,AUDITORY
6954.00,6958.00,FORREST,BOY,ARM,SHOULDER,NESTLE,0,POSITIVE,POSITIVE,0,
6959.00,6960.00,FORREST,BOY,ARM,SHOULDER,NESTLE,0,POSITIVE,POSITIVE,0,
6968.00,6969.00,FORREST,BOY,ARM,SHOULDER,BRUSH PAST,0,POSITIVE,POSITIVE,0,
6971.00,6971.00,FORREST,BOY,ARM,SHOULDER,BRUSH PAST,0,POSITIVE,POSITIVE,0,
6973.00,6973.00,FORREST,BOY,HAND,SHOULDER,FIX_CLOTHING,0,POSITIVE,POSITIVE,1,
