start,end,actor,recipient,bodypart_actor,bodypart_recipient,label,intensity_of_body_contact,valence_actor,valence_recipient,intention,audio_information
4354.00,4356.00,WOMAN,FORREST,ARM FACE,FACE NAPE,,0,POSITIVE,POSITIVE,1,NARRATION
4504.00,4507.00,MRS_GUMP,FORREST,HAND,SHOULDER,HOLD,0,STRONG_POSITIVE,POSITIVE,1,AUDITORY
4506.00,4507.00,MRS_GUMP,FORREST,FACE,FACE,,0,STRONG_POSITIVE,POSITIVE,1,AUDITORY
4507.00,4508.00,FORREST,MRS_GUMP,HAND,SHOULDER,PAT,0,POSITIVE,POSITIVE,1,
4509.00,4511.00,MRS_GUMP,FORREST,HAND,HAND,LEAD,0,STRONG_POSITIVE,POSITIVE,1,
4696.00,4697.00,MEN,WOMAN,HAND,HAND,LEAD,0,POSITIVE,POSITIVE,1,
4724.00,4726.00,MEN,JENNY,HAND,BACK,CUDDLE,0,POSITIVE,NEGATIVE,1,NARRATION
4900.00,4901.00,FORREST,DAN,HAND,HAND,SHAKE_HANDS,0,STRONG_POSITIVE,POSITIVE,1,AUDITORY
5006.00,5007.00,DAN,FORREST,ARM,SHOULDER,BRUSH PAST,0,NEGATIVE,NEGATIVE,0,
5009.00,5010.00,DAN,FORREST,ARM,SHOULDER,BRUSH PAST,0,NEGATIVE,NEGATIVE,0,
5012.00,5013.00,DAN,FORREST,ARM,SHOULDER,BRUSH PAST,0,NEGATIVE,NEGATIVE,0,
5278.00,5278.00,OLDMAN,OLDWOMAN,HAND,HAND,SHAKE_HANDS,0,POSITIVE,POSITIVE,1,
5278.00,5278.00,OLDWOMAN,OLDMAN,HAND,HAND,SHAKE_HANDS,0,POSITIVE,POSITIVE,1,
5278.00,5279.00,,WOMAN,HAND,HAND,HOLD_HANDS,0,POSITIVE,POSITIVE,1,
5278.00,5279.00,WOMAN,,HAND,HAND,HOLD_HANDS,0,POSITIVE,POSITIVE,1,
5283.00,5290.00,,BOY,HAND,SHOULDER,ARM_AROUND_SHOULDER,0,POSITIVE,POSITIVE,1,
5284.00,5287.00,WOMAN,BOY,ARM,ARM CHEST,BRUSH PAST,0,POSITIVE,POSITIVE,0,
5286.00,5290.00,,BOY,ARM,SHOULDER,ARM_AROUND_SHOULDER,0,POSITIVE,POSITIVE,1,
5419.00,5429.00,JENNY,FORREST,ARM ABDOMEN CHEST FACE HAND NECK BACK SHOULDER,ARM ABDOMEN CHEST FACE HAND NECK NAPE BACK SHOULDER,HUG,1,STRONG_POSITIVE,STRONG_POSITIVE,1,NARRATION
5424.00,5429.00,FORREST,JENNY,ARM ABDOMEN CHEST FACE HAND NECK NAPE BACK SHOULDER,ARM ABDOMEN CHEST FACE HAND NECK BACK SHOULDER,HUG,0,STRONG_POSITIVE,STRONG_POSITIVE,1,NARRATION
5483.00,5484.00,JENNY,FORREST,HAND,SHOULDER,ARM_AROUND_SHOULDER,0,POSITIVE,POSITIVE,1,
5484.00,5486.00,JENNY,FORREST,HAND,ARM SHOULDER,CUDDLE,0,POSITIVE,POSITIVE,1,
5488.00,5492.00,FORREST,JENNY,ARM HAND BACK,ARM HAND,DANCE,0,POSITIVE,POSITIVE,1,NARRATION
5488.00,5492.00,JENNY,FORREST,ARM HAND,ARM HAND BACK,DANCE,0,POSITIVE,POSITIVE,1,NARRATION
5496.00,5501.00,FORREST,JENNY,HAND,HAND,DANCE,0,POSITIVE,POSITIVE,1,NARRATION
5496.00,5501.00,JENNY,FORREST,HAND,HAND,DANCE,0,POSITIVE,POSITIVE,1,NARRATION
5506.00,5508.00,FORREST,JENNY,HAND,HAND,DANCE,0,POSITIVE,POSITIVE,1,NARRATION
5506.00,5508.00,JENNY,FORREST,HAND,HAND,DANCE,0,POSITIVE,POSITIVE,1,NARRATION
5508.00,5509.00,FORREST,JENNY,ARM BUTTOCKS SHOULDER,ARM BUTTOCKS SHOULDER,NESTLE,0,POSITIVE,POSITIVE,0,
5508.00,5509.00,JENNY,FORREST,ARM BUTTOCKS SHOULDER,ARM BUTTOCKS SHOULDER,NESTLE,0,POSITIVE,POSITIVE,0,
5509.00,5515.00,JENNY,FORREST,ARM CHEST FACE HAND SHOULDER,ARM BACK SHOULDER,CUDDLE,0,STRONG_POSITIVE,STRONG_POSITIVE,1,NARRATION
5540.00,5543.00,JENNY,FORREST,HAND,BACK SHOULDER,CUDDLE,0,POSITIVE,POSITIVE,1,
5541.00,5541.00,JENNY,FORREST,FACE,HEAD,,0,POSITIVE,POSITIVE,1,AUDITORY NARRATION
5628.00,5662.00,JENNY,FORREST,ARM ABDOMEN LEG CHEST HAND HIP,ABDOMEN LEG CHEST HIP SHOULDER,LAY_ON_SOMEBODY,1,STRONG_POSITIVE,STRONG_POSITIVE,1,NARRATION
5632.00,5633.00,JENNY,FORREST,FACE,FACE,,0,STRONG_POSITIVE,STRONG_POSITIVE,1,AUDITORY NARRATION
5634.00,5635.00,JENNY,FORREST,FACE,FACE,CUDDLE,0,STRONG_POSITIVE,POSITIVE,1,
5636.00,5649.00,FORREST,JENNY,FACE,FACE,,0,STRONG_POSITIVE,STRONG_POSITIVE,1,AUDITORY NARRATION
5636.00,5649.00,JENNY,FORREST,FACE,FACE,,0,STRONG_POSITIVE,STRONG_POSITIVE,1,AUDITORY NARRATION
5643.00,5651.00,FORREST,JENNY,ARM HAND,ARM BACK SHOULDER,HUG,1,STRONG_POSITIVE,STRONG_POSITIVE,1,NARRATION
5655.00,5662.00,FORREST,JENNY,ARM HAND,BACK SHOULDER,HUG,1,STRONG_POSITIVE,STRONG_POSITIVE,1,NARRATION
5924.00,5925.00,FORREST,MEN,HAND,ARM,BRUSH PAST,0,POSITIVE,POSITIVE,0,
5924.00,5925.00,MEN,FORREST,ARM,HAND,BRUSH PAST,0,POSITIVE,POSITIVE,0,
5925.00,5925.00,FORREST,MEN,HAND,ARM,BRUSH PAST,0,POSITIVE,POSITIVE,0,
5925.00,5925.00,FORREST,MEN,ARM,ARM,BRUSH PAST,0,POSITIVE,POSITIVE,0,
5926.00,5926.00,FORREST,MEN,HAND,ARM,BRUSH PAST,0,POSITIVE,POSITIVE,0,
5926.00,5927.00,FORREST,MEN,HAND,ARM,BRUSH PAST,0,POSITIVE,POSITIVE,0,
5928.00,5928.00,FORREST,MEN,HAND,ARM,BRUSH PAST,0,POSITIVE,POSITIVE,0,
5928.00,5928.00,FORREST,MEN,ARM,ARM,BRUSH PAST,0,POSITIVE,POSITIVE,0,
5929.00,5929.00,FORREST,MEN,HAND,ARM,BRUSH PAST,0,POSITIVE,POSITIVE,0,
5930.00,5934.00,FORREST,MEN,ARM,ARM,BRUSH PAST,0,POSITIVE,POSITIVE,0,
5938.00,5938.00,FORREST,MEN,ARM,ARM,BRUSH PAST,0,POSITIVE,POSITIVE,0,
5995.00,5995.00,MEN,FORREST,HAND,SHOULDER,TAP,0,STRONG_POSITIVE,POSITIVE,1,
6028.00,6028.00,MEN,FORREST,HAND,ARM,BRUSH PAST,0,NEGATIVE,NEGATIVE,0,
6086.00,6087.00,BOY,MEN,ARM HAND,ABDOMEN,NUDGE,0,NEGATIVE,NEGATIVE,1,
6139.00,6140.00,MEN,MEN,ARM SHOULDER,ARM SHOULDER,BRUSH PAST,0,STRONG_NEGATIVE,STRONG_NEGATIVE,0,
6139.00,6140.00,MEN,MEN,ARM SHOULDER,ARM SHOULDER,BRUSH PAST,0,STRONG_NEGATIVE,STRONG_NEGATIVE,0,
6189.00,6190.00,FORREST,OLDWOMAN,HAND,HAND,BRUSH PAST,0,POSITIVE,POSITIVE,0,
6189.00,6190.00,OLDWOMAN,FORREST,HAND,HAND,BRUSH PAST,0,POSITIVE,POSITIVE,0,
6204.00,6206.00,JENNY,FORREST,ARM ABDOMEN CHEST HAND NECK BACK SHOULDER,ARM ABDOMEN CHEST HAND NECK BACK SHOULDER,HUG,1,STRONG_POSITIVE,POSITIVE,1,NARRATION
6205.00,6205.00,FORREST,JENNY,HAND,BACK,PAT,0,STRONG_POSITIVE,STRONG_POSITIVE,1,
6281.00,6282.00,JENNY,BOY,HAND,SHOULDER,CHANGE_POSITION,1,STRONG_POSITIVE,POSITIVE,1,NARRATION
6282.00,6284.00,JENNY,BOY,ARM ABDOMEN HAND NAPE SHOULDER,ARM BUTTOCKS HAND,CARRY,1,POSITIVE,POSITIVE,1,
6287.00,6298.00,JENNY,BOY,ARM ABDOMEN HAND NAPE SHOULDER,ARM BUTTOCKS HAND,CARRY,1,POSITIVE,POSITIVE,1,NARRATION
6293.00,6293.00,JENNY,BOY,HAND,ARM BUTTOCKS,HOLD,0,POSITIVE,POSITIVE,1,
6293.00,6294.00,JENNY,BOY,HAND,ARM,NESTLE,0,POSITIVE,POSITIVE,1,
6294.00,6298.00,JENNY,BOY,HAND,CHEST,PAT,0,POSITIVE,POSITIVE,1,
6302.00,6303.00,JENNY,BOY,HAND,CHEST,NESTLE,0,POSITIVE,POSITIVE,1,
6303.00,6304.00,JENNY,BOY,ARM HAND SHOULDER,ARM SHOULDER,CHANGE_POSITION,1,POSITIVE,POSITIVE,1,NARRATION
6344.00,6345.00,JENNY,FORREST,HAND,CHEST,BRUSH PAST,0,POSITIVE,NEGATIVE,1,
6346.00,6351.00,JENNY,FORREST,HAND,HAND,HOLD_HANDS,0,POSITIVE,NEGATIVE,1,NARRATION
6474.00,6475.00,OLDMAN,OLDWOMAN,HAND,BACK,BRUSH PAST,0,POSITIVE,POSITIVE,1,
6474.00,6475.00,OLDMAN,OLDWOMAN,ARM,HAND,HOOK_ARM,0,POSITIVE,POSITIVE,1,
6474.00,6475.00,OLDWOMAN,OLDMAN,HAND,ARM,HOOK_ARM,0,POSITIVE,POSITIVE,1,
6479.00,6480.00,WOMAN,FORREST,HAND,SHOULDER,NUDGE,0,POSITIVE,POSITIVE,1,
6502.00,6510.00,JENNY,FORREST,HAND,ABDOMEN CHEST NECK,FIX_CLOTHING,0,POSITIVE,POSITIVE,1,NARRATION
6517.00,6518.00,JENNY,FORREST,HAND,CHEST,FIX_CLOTHING,0,POSITIVE,STRONG_POSITIVE,1,NARRATION
6518.00,6519.00,JENNY,FORREST,HAND,ARM,BRUSH PAST,0,POSITIVE,STRONG_POSITIVE,1,
6557.00,6560.00,DAN,WOMAN,ARM CHEST HAND,BACK SHOULDER,ARM_AROUND_SHOULDER,0,STRONG_POSITIVE,POSITIVE,1,
6565.00,6567.00,DAN,WOMAN,ARM CHEST HAND,BACK SHOULDER,ARM_AROUND_SHOULDER,0,STRONG_POSITIVE,POSITIVE,1,
6565.00,6567.00,WOMAN,DAN,BACK SHOULDER,ARM CHEST HAND,ARM_AROUND_SHOULDER,0,POSITIVE,POSITIVE,1,
6575.00,6576.00,JENNY,DAN,FACE,FACE,,0,STRONG_POSITIVE,STRONG_POSITIVE,1,NARRATION
6586.00,6589.00,JENNY,BOY,HAND,ARM,CHANGE_POSITION,0,STRONG_POSITIVE,POSITIVE,1,
6590.00,6599.00,FORREST,JENNY,HAND,HAND,HOLD_HANDS,0,STRONG_POSITIVE,STRONG_POSITIVE,1,
6590.00,6599.00,JENNY,FORREST,HAND,HAND,HOLD_HANDS,0,STRONG_POSITIVE,STRONG_POSITIVE,1,
6593.00,6599.00,DAN,WOMAN,HAND,SHOULDER,CUDDLE,0,STRONG_POSITIVE,STRONG_POSITIVE,1,
6602.00,6607.00,FORREST,JENNY,HAND,HAND,HOLD_HANDS,0,POSITIVE,POSITIVE,1,NARRATION
6602.00,6607.00,JENNY,FORREST,HAND,HAND,HOLD_HANDS,0,POSITIVE,POSITIVE,1,NARRATION
6606.00,6613.00,FORREST,BOY,HAND,HAND,HOLD_HANDS,0,POSITIVE,POSITIVE,1,
6611.00,6612.00,FORREST,JENNY,HAND,HAND,HOLD_HANDS,0,POSITIVE,POSITIVE,1,
6611.00,6612.00,JENNY,FORREST,HAND,HAND,HOLD_HANDS,0,POSITIVE,POSITIVE,1,
6724.00,6727.00,JENNY,FORREST,HAND,HAND,HOLD_HANDS,0,NEGATIVE,POSITIVE,1,NARRATION
6782.00,6783.00,FORREST,BOY,FACE,HEAD,,0,POSITIVE,POSITIVE,1,
6954.00,6965.00,FORREST,BOY,ARM SHOULDER,ARM HEAD SHOULDER,NESTLE,0,POSITIVE,POSITIVE,0,
6954.00,6965.00,BOY,FORREST,ARM HEAD SHOULDER,ARM SHOULDER,NESTLE,0,POSITIVE,POSITIVE,0,
6968.00,6969.00,FORREST,BOY,ARM,ARM,BRUSH PAST,0,POSITIVE,POSITIVE,0,
6971.00,6971.00,FORREST,BOY,ARM,ARM SHOULDER,BRUSH PAST,0,POSITIVE,POSITIVE,0,
6974.00,6975.00,FORREST,BOY,HAND,BACK,LEAD,0,POSITIVE,POSITIVE,1,
