start,end,actor,recipient,bodypart_actor,bodypart_recipient,label,intensity_of_body_contact,valence_actor,valence_recipient,intention,audio_information
5418.92,5429.88,JENNY,FORREST,HAND ARM FACE,SHOULDER BACK FACE,HUG,1,STRONG_POSITIVE,STRONG_POSITIVE,1,NARRATION
5424.20,5429.88,FORREST,JENNY,HAND,BACK,TAP,0,POSITIVE,POSITIVE,1,NARRATION
5483.24,5485.88,JENNY,FORREST,HAND,SHOULDER ARM,BRUSH PAST,0,POSITIVE,POSITIVE,1,
5489.40,5490.40,JENNY,FORREST,HAND,BACK,DANCE,0,POSITIVE,POSITIVE,1,
5489.92,5490.80,FORREST,JENNY,HAND,BACK,DANCE,0,POSITIVE,POSITIVE,1,
5488.60,5489.20,FORREST,JENNY,HAND,HAND,DANCE,0,POSITIVE,POSITIVE,1,
5488.60,5489.20,JENNY,FORREST,HAND,HAND,DANCE,0,POSITIVE,POSITIVE,1,
5490.84,5491.92,FORREST,JENNY,HAND,HAND,DANCE,0,POSITIVE,POSITIVE,1,
5490.84,5491.92,JENNY,FORREST,HAND,HAND,DANCE,0,POSITIVE,POSITIVE,1,
5496.00,5500.36,JENNY,FORREST,HAND,HAND,DANCE,0,POSITIVE,POSITIVE,1,
5506.32,5507.92,FORREST,JENNY,HAND,HAND,DANCE,0,POSITIVE,POSITIVE,1,
5508.04,5516.32,JENNY,FORREST,SHOULDER ARM HAND,BACK,NESTLE,0,POSITIVE,STRONG_POSITIVE,1,NARRATION
5629.92,5651.36,JENNY,FORREST,CHEST,CHEST,LAY_ON_SOMEBODY,0,POSITIVE,POSITIVE,1,NARRATION
5632.52,5633.40,JENNY,FORREST,FACE,FACE,,0,POSITIVE,POSITIVE,1,NARRATION AUDITORY
5636.68,5649.84,JENNY,FORREST,FACE,FACE,,0,POSITIVE,POSITIVE,1,NARRATION
5643.44,5649.92,FORREST,JENNY,HAND ARM,BACK,HUG,0,POSITIVE,POSITIVE,1,NARRATION
5650.04,5651.44,FORREST,JENNY,HAND,SHOULDER ARM,BRUSH PAST,0,POSITIVE,POSITIVE,1,
5655.84,5662.60,FORREST,JENNY,HAND ARM,BACK,HUG,0,POSITIVE,POSITIVE,1,NARRATION
5926.56,5926.80,FORREST,MEN,ARM,ARM,BRUSH PAST,0,POSITIVE,POSITIVE,0,
5928.52,5928.68,FORREST,MEN,ARM,ARM,BRUSH PAST,0,POSITIVE,POSITIVE,0,
5929.08,5929.36,FORREST,MEN,ARM,ARM,BRUSH PAST,0,POSITIVE,POSITIVE,0,
5931.68,5933.40,FORREST,MEN,ARM,ARM,BRUSH PAST,0,POSITIVE,POSITIVE,0,
6204.48,6206.12,JENNY,FORREST,CHEST ARM FACE,CHEST SHOULDER FACE,HUG,0,STRONG_POSITIVE,STRONG_POSITIVE,1,NARRATION
6205.08,6205.40,FORREST,JENNY,HAND,BACK,TAP,0,STRONG_POSITIVE,STRONG_POSITIVE,1,
6207.16,6207.40,JENNY,FORREST,HAND,CHEST,BRUSH PAST,0,POSITIVE,POSITIVE,1,
6278.36,6281.40,WOMAN,BOY,HAND,HAND,HOLD_HANDS,0,POSITIVE,POSITIVE,1,
6278.36,6281.40,BOY,WOMAN,HAND,HAND,HOLD_HANDS,0,POSITIVE,POSITIVE,1,
6281.00,6282.08,JENNY,BOY,HAND,SHOULDER,CHANGE_POSITION,1,STRONG_POSITIVE,POSITIVE,1,NARRATION
6282.36,6284.44,JENNY,BOY,HAND ARM,BUTTOCKS LEG,CARRY,1,STRONG_POSITIVE,POSITIVE,1,NARRATION
6287.88,6293.28,JENNY,BOY,HAND ARM,BUTTOCKS LEG,CARRY,1,STRONG_POSITIVE,POSITIVE,1,NARRATION
6292.68,6294.44,JENNY,BOY,HAND,ARM,BRUSH PAST,0,STRONG_POSITIVE,POSITIVE,1,
6294.68,6298.84,JENNY,BOY,HAND,CHEST,TAP,0,STRONG_POSITIVE,POSITIVE,1,
6293.08,6298.84,BOY,JENNY,ARM HAND,SHOULDER,HOLD,0,POSITIVE,STRONG_POSITIVE,1,
6292.40,6298.84,JENNY,BOY,CHEST,CHEST,CARRY,0,STRONG_POSITIVE,POSITIVE,1,
6302.00,6302.68,JENNY,BOY,HAND,CHEST,HOLD,0,STRONG_POSITIVE,POSITIVE,1,
6302.00,6303.16,BOY,JENNY,ARM HAND,SHOULDER,HOLD,0,POSITIVE,STRONG_POSITIVE,1,
6302.00,6303.16,JENNY,BOY,CHEST,CHEST,CARRY,0,STRONG_POSITIVE,POSITIVE,1,
6344.84,6345.40,JENNY,FORREST,HAND,CHEST,NUDGE,0,POSITIVE,POSITIVE,1,
6346.12,6348.36,JENNY,FORREST,HAND,HAND,HOLD_HANDS,0,POSITIVE,POSITIVE,1,NARRATION
6479.68,6480.60,WOMAN,FORREST,HAND,SHOULDER,TAP,0,POSITIVE,NEGATIVE,1,
6502.80,6510.48,JENNY,FORREST,HAND,CHEST,FIX_CLOTHING,0,POSITIVE,POSITIVE,1,NARRATION
6575.00,6575.48,JENNY,DAN,FACE,FACE,,0,POSITIVE,POSITIVE,1,NARRATION AUDITORY
6574.88,6575.60,JENNY,DAN,HAND,NAPE,HOLD,0,POSITIVE,POSITIVE,1,
6586.84,6588.24,JENNY,BOY,HAND,ARM,,0,POSITIVE,POSITIVE,1,
6590.28,6599.28,FORREST,JENNY,HAND,HAND,HOLD_HANDS,0,STRONG_POSITIVE,STRONG_POSITIVE,1,
6602.16,6607.52,FORREST,JENNY,HAND,HAND,HOLD_HANDS,0,POSITIVE,POSITIVE,1,NARRATION
6602.16,6607.52,JENNY,FORREST,HAND,HAND,HOLD_HANDS,0,POSITIVE,POSITIVE,1,NARRATION
6606.68,6613.52,FORREST,BOY,HAND,HAND,HOLD_HANDS,0,POSITIVE,POSITIVE,1,NARRATION
6724.60,6727.24,JENNY,FORREST,HAND,HAND,HOLD_HANDS,0,POSITIVE,POSITIVE,1,NARRATION
6782.96,6783.60,FORREST,BOY,FACE,HEAD,,0,POSITIVE,POSITIVE,1,AUDITORY
6954.64,6955.24,FORREST,BOY,ARM,ARM,BRUSH PAST,0,POSITIVE,POSITIVE,0,
6968.68,6969.52,FORREST,BOY,ARM,ARM,BRUSH PAST,0,POSITIVE,POSITIVE,0,
